id,state_1,state_2
2035,2016-03-28 18:53:09.4915630,2016-03-29 12:19:15.5711700
2036,2016-03-28 19:15:12.6045700,
2037,2016-03-28 19:47:09.6346100,2016-03-29 12:22:19.1972500
2038,2016-03-28 20:00:15.3835070,2016-03-29 12:32:33.4666290
2039,2016-03-28 20:05:10.6506680,2016-03-29 12:47:20.9787960
2040,2016-03-28 21:57:09.5567530,
2041,2016-03-28 22:12:10.8906510,2016-03-29 13:05:04.9318510
2042,2016-03-28 22:23:09.0837730,2016-03-29 13:10:07.9773110
2043,2016-03-28 23:18:11.5214900,2016-03-29 13:17:09.7030760
2044,2016-03-29 00:06:11.7916860,2016-03-29 13:17:37.8410220
2045,2016-03-29 06:48:11.0496270,2016-03-29 13:21:50.9029710
2046,2016-03-29 07:48:11.7402440,2016-03-29 17:48:26.0502180
2047,2016-03-29 08:13:11.7113080,2016-03-29 14:22:14.0798640
2048,2016-03-29 08:49:10.5995280,2016-03-29 13:39:10.2833860
2049,2016-03-29 09:05:11.8775970,2016-03-29 13:48:58.6611870
2050,2016-03-29 09:36:12.5011230,2016-03-29 13:46:33.1663320
2051,2016-03-29 10:11:10.5166240,2016-03-29 14:04:03.2955080
2052,2016-03-29 10:38:13.0155900,2016-03-29 14:24:36.3370210
2053,2016-03-29 10:54:12.1321440,
2054,2016-03-29 11:21:11.0521100,2016-03-29 14:11:20.0226660
2055,2016-03-29 11:27:09.3745120,2016-03-29 16:23:28.5754500
2056,2016-03-29 13:59:10.2969010,2016-03-29 15:14:57.6406100
2057,2016-03-29 14:04:13.3154550,2016-03-29 14:49:41.8292060
2058,2016-03-29 14:39:09.6703070,2016-03-29 16:08:53.3077540
2059,2016-03-29 14:51:11.1411010,2016-03-29 17:19:20.0100250
2060,2016-03-29 15:01:10.2243530,
2061,2016-03-29 15:10:16.0739620,2016-03-29 17:19:49.1016710
2062,2016-03-29 15:44:12.7936290,2016-03-29 17:23:39.6769150
2063,2016-03-29 15:53:10.5015750,2016-03-29 17:28:16.5447900
2064,2016-03-29 15:54:31.0889330,2016-03-30 04:27:23.6334220
2065,2016-03-29 16:13:10.6631880,
2066,2016-03-29 17:25:11.4784750,2016-03-30 04:34:12.2873840
2067,2016-03-29 18:24:11.5391900,
2068,2016-03-29 20:39:09.7876090,
2069,2016-03-29 21:14:12.4314010,2016-03-30 04:40:22.8129960
2070,2016-03-29 21:42:11.7661810,2016-03-30 04:44:44.1891680
2071,2016-03-29 22:55:11.7319020,2016-04-01 12:05:49.6159310
2072,2016-03-29 22:58:11.8309040,2016-03-30 18:04:10.3210350
2073,2016-03-30 00:38:11.9533250,2016-03-30 04:45:44.0224210
2074,2016-03-30 01:07:09.1465050,2016-03-30 05:15:45.0552170
2075,2016-03-30 06:42:12.4550930,
2076,2016-03-30 07:22:12.9525860,
2077,2016-03-30 07:35:12.6666510,
2078,2016-03-30 07:42:12.6949860,2016-03-30 18:20:20.3338230
2079,2016-03-30 08:14:14.0849760,2016-03-30 10:06:06.8245340
2080,2016-03-30 08:48:11.6907170,2016-03-30 10:21:49.1201770
2081,2016-03-30 08:51:10.1828530,2016-03-30 10:48:20.9931570
2082,2016-03-30 09:24:12.5937220,2016-03-30 10:50:08.7242940
2083,2016-03-30 09:50:15.2109430,2016-03-30 15:33:22.7512980
2084,2016-03-30 10:18:11.7166810,2016-03-30 15:31:23.0118500
2085,2016-03-30 10:24:10.3107390,
2086,2016-03-30 10:38:12.4404410,2016-03-30 15:38:40.3275660
2087,2016-03-30 12:09:10.0001290,2016-03-30 15:40:50.0860640
2088,2016-03-30 12:23:11.4452520,2016-03-30 14:15:54.3440450
2089,2016-03-30 12:57:09.6519320,2016-03-30 15:56:06.0340090
2090,2016-03-30 13:06:11.0466860,2016-03-30 16:33:26.4808880
2091,2016-03-30 13:16:11.8512410,2016-03-30 15:02:09.5667330
2092,2016-03-30 14:09:09.5668440,2016-03-30 16:36:21.2350600
2093,2016-03-30 14:22:12.3771360,2016-03-30 16:37:51.5395900
2094,2016-03-30 15:09:09.9315780,2016-03-30 16:40:28.4387380
2095,2016-03-30 15:45:12.2879980,2016-03-30 16:57:42.8496760
2096,2016-03-30 16:21:10.6046620,2016-03-30 18:14:53.7853220
2097,2016-03-30 17:00:16.2158080,
2098,2016-03-30 17:01:08.5870300,2016-04-04 12:06:22.2424700
2099,2016-03-30 17:11:10.1967530,
2100,2016-03-30 20:09:09.7089240,2016-03-31 07:29:03.5389570
2101,2016-03-31 09:38:13.8529770,2016-03-31 15:15:12.0825510
2102,2016-03-31 09:51:12.9548000,2016-03-31 12:01:33.1978980
2103,2016-03-31 10:01:13.5191790,2016-03-31 18:12:51.8672050
2104,2016-03-31 10:15:13.1330960,2016-03-31 12:06:34.4042890
2105,2016-03-31 11:57:12.9622200,2016-03-31 14:54:26.4659060
2106,2016-03-31 13:25:15.0688610,2016-03-31 15:38:07.0360620
2107,2016-03-31 13:43:13.3496200,2016-03-31 15:50:31.6962390
2108,2016-03-31 14:42:15.3949350,2016-03-31 17:07:42.3369700
2109,2016-03-31 15:00:21.0059470,2016-04-02 13:29:15.4052230
2110,2016-03-31 15:13:13.6490310,2016-03-31 15:57:35.2141150
2111,2016-03-31 16:05:15.1049050,2016-03-31 18:04:53.6304040
2112,2016-02-11 13:30:17.4725670,2016-03-31 18:34:21.9067350
2113,2016-03-31 17:23:11.9527370,2016-03-31 18:44:54.3358210
2114,2016-03-31 18:20:18.2235140,2016-03-31 19:07:49.6848130
2115,2016-03-31 18:36:13.3111570,
2116,2016-03-31 21:33:11.4631280,2016-04-01 09:07:09.1898840
2117,2016-03-31 21:55:13.4576930,2016-04-01 09:08:16.2942370
2118,2016-03-31 22:46:13.7722510,2016-04-01 09:15:39.2212590
2119,2016-03-31 23:06:13.5675030,2016-04-01 09:37:28.1567720
2120,2016-04-01 01:15:15.3626570,2016-04-02 11:05:17.2510780
2121,2016-04-01 07:51:12.3950920,2016-04-01 09:40:40.1658010
2122,2016-04-01 09:14:13.5205450,2016-04-01 11:07:28.3088660
2123,2016-04-01 09:16:13.1949150,2016-04-02 10:46:11.9907470
2124,2016-04-01 09:26:13.3582280,2016-04-01 12:40:34.3600330
2125,2016-04-01 09:29:10.9938740,2016-04-01 11:43:56.4648960
2126,2016-04-01 10:41:13.1996280,
2127,2016-03-29 21:14:12.4314010,2016-03-30 04:40:22.8129960
2128,2016-04-01 11:17:11.8145480,2016-04-01 23:35:51.4072970
2129,2016-04-01 11:17:11.8145480,2016-04-01 23:35:51.4072970
2130,2016-04-01 12:19:14.6149680,2016-04-03 09:56:36.1342190
2131,2016-04-01 13:05:13.5212950,2016-04-01 16:19:29.9721720
2132,2016-04-01 13:35:12.4854850,2016-04-01 23:35:51.6027640
2133,2016-04-01 14:40:19.7790110,2016-04-02 11:08:53.5961000
2134,2016-04-01 15:14:12.9724360,2016-04-02 11:11:52.0318070
2135,2016-04-01 15:37:06.0709360,2016-04-02 11:10:21.0641020
2136,2016-04-01 16:25:14.8967200,2016-04-01 17:50:45.6785600
2137,2016-04-01 16:31:34.8286640,2016-04-01 17:51:54.0497110
2138,2016-04-01 19:25:12.5817180,2016-04-03 10:07:18.1901220
2139,2016-04-01 19:27:10.7808030,2016-04-02 11:26:34.9474350
2140,2016-04-01 19:34:13.6294150,2016-04-02 11:20:40.5276240
2141,2016-04-01 19:40:18.1833420,2016-04-02 11:24:44.1471430
2142,2016-04-01 19:40:18.1833420,2016-04-02 11:24:44.1471430
2143,2016-04-02 06:03:11.6949140,2016-04-02 11:30:27.3841480
2144,2016-04-02 06:57:11.6877020,2016-04-03 10:51:50.5528530
2145,2016-04-02 07:27:10.8710930,2016-04-02 11:29:09.6071380
2146,2016-04-02 08:48:17.7227080,2016-04-02 13:26:21.5903900
2147,2016-04-02 09:03:10.9725870,2016-04-02 13:18:59.2978230
2148,2016-04-02 10:56:12.6537540,2016-04-03 10:52:58.8323860
2149,2016-04-02 12:36:16.8283220,2016-04-03 10:58:04.8723600
2150,2016-04-02 13:04:13.9330650,2016-04-03 11:01:56.8143840
2151,2016-04-02 13:37:10.9976520,
2152,2016-04-02 13:49:11.3859130,
2153,2016-04-02 13:55:12.4266770,2016-04-15 12:28:57.1474670
2154,2016-04-02 14:15:13.0846970,2016-04-03 11:04:08.6207500
2155,2016-04-02 15:25:11.8349190,2016-04-03 11:35:06.4388660
2156,2016-04-02 16:08:16.5385490,2016-04-03 10:22:11.4689400
2157,2016-04-02 16:08:16.5385490,2016-04-03 10:22:11.4689400
2158,2016-04-02 16:37:13.4244540,2016-04-03 11:36:34.0189590
2159,2016-04-02 17:45:12.6937260,
2160,2016-04-02 17:48:12.8696080,2016-04-03 12:42:59.7877040
2161,2016-04-02 19:29:10.8291410,2016-04-03 12:42:50.1241410
2162,2016-04-03 07:26:12.7385050,
2163,2016-04-03 07:59:11.0691150,2016-04-03 10:47:30.6636580
2164,2016-04-03 08:48:17.0500200,2016-04-04 11:19:53.0044680
2165,2016-04-03 10:27:10.9290790,2016-04-03 12:48:03.2535180
2166,2016-04-03 10:59:10.8904000,2016-04-03 11:33:51.4847250
2167,2016-04-03 12:11:15.2777800,2016-04-03 13:32:12.4068540
2168,2016-04-03 12:23:16.1348730,2016-04-04 00:15:15.6605340
2169,2016-04-03 12:51:13.4490520,2016-04-05 13:31:17.5277880
2170,2016-04-03 15:21:11.4546020,
2171,2016-04-03 17:05:11.5908120,2016-04-04 00:18:12.5813950
2172,2016-04-03 17:09:10.4848820,2016-04-04 00:22:05.3072120
2173,2016-04-03 18:10:18.0570480,2016-04-04 00:23:38.1625980
2174,2016-04-03 19:33:11.0424140,2016-04-04 00:33:53.5450910
2175,2016-04-03 19:59:11.2017330,2016-04-04 00:24:55.7970780
2176,2016-04-03 20:52:16.9683910,2016-04-04 00:27:28.0192860
2177,2016-04-03 21:12:13.7884220,2016-04-04 00:25:55.2356530
2178,2016-04-03 22:27:11.1779000,2016-04-04 00:28:36.1472610
2179,2016-04-04 00:08:58.4963460,2016-04-06 14:07:34.3717670
2180,2016-04-04 00:22:16.9763820,
2181,2016-04-04 09:05:14.0462610,2016-04-04 10:19:58.3064810
2182,2016-04-04 09:52:13.6169270,2016-04-04 13:22:13.8639050
2183,2016-04-04 10:22:13.5934000,2016-04-04 13:25:10.2672100
2184,2016-04-04 10:32:13.3009620,2016-04-04 13:27:03.7997240
2185,2016-04-04 10:44:15.3805220,2016-04-04 13:28:36.3700000
2186,2016-04-04 11:54:14.5381420,2016-04-04 13:52:40.3159710
2187,2016-04-04 12:12:19.1854440,2016-04-04 13:31:25.9989190
2188,2016-04-04 12:36:16.5939340,2016-04-04 13:29:44.8846650
2189,2016-04-04 12:54:16.7855640,2016-04-04 16:38:35.6928500
2190,2016-04-04 12:12:19.1854440,2016-04-04 13:31:25.9989190
2191,2016-03-30 10:24:10.3107390,
2192,2016-04-04 13:42:50.9175890,
2193,2016-04-04 15:23:10.8412110,2016-04-07 13:57:20.7703550
2194,2016-04-04 15:56:13.0739000,2016-04-04 17:22:08.9770870
2195,2016-04-04 15:59:11.8155250,
2196,2016-04-04 16:43:13.8886400,2016-04-05 09:10:55.0618020
2197,2016-04-04 16:57:14.6809720,
2198,2016-04-04 17:16:13.5206360,2016-04-05 09:13:11.7585760
2199,2016-04-04 17:20:18.4676780,2016-04-07 14:02:20.6210550
2200,2016-04-04 18:03:10.7146540,2016-04-05 09:16:34.0163550
2201,2016-04-04 20:08:15.8469400,2016-04-05 10:09:40.9693180
2202,2016-04-04 20:35:15.5359000,2016-04-05 09:45:13.8097330
2203,2016-04-04 21:15:14.4640650,2016-04-05 10:02:05.4252120
2204,2016-04-05 10:41:12.5087070,2016-04-05 13:58:21.1453050
2205,2016-04-05 11:02:14.7546290,2016-04-05 14:02:33.8092600
2206,2016-04-05 11:47:12.4282080,2016-04-06 02:42:19.5198320
2207,2016-04-05 11:50:19.2362420,
2208,2016-04-05 14:27:11.6278470,2016-04-06 02:39:56.2946540
2209,2016-04-05 15:50:18.1630520,2016-04-07 13:24:04.9210800
2210,2016-04-05 15:51:12.9310930,2016-04-07 18:43:26.6519620
2211,2016-04-05 17:26:12.7959380,2016-04-07 14:07:04.3500300
2212,2016-04-05 17:44:14.2880990,2016-04-06 02:37:26.0038780
2213,2016-04-05 18:49:11.4710390,2016-04-06 02:37:26.9182930
2214,2016-04-05 19:56:13.2202380,
2215,2016-04-05 20:13:15.6000820,2016-04-06 02:34:09.5807730
2216,2016-04-05 20:13:15.6000820,2016-04-06 02:34:09.5807730
2217,2016-04-05 23:10:18.6219930,2016-04-06 02:34:42.1115000
2218,2016-04-06 07:26:13.5544720,2016-04-06 15:16:33.7594710
2219,2016-04-06 09:00:28.5182480,2016-04-06 15:12:01.2584430
2220,2016-04-01 19:27:10.7808030,2016-04-02 11:26:34.9474350
2221,2016-04-06 11:25:13.2752680,2016-04-06 15:14:15.0303640
2222,2016-04-06 12:48:16.1143890,2016-04-07 11:02:03.6001240
2223,2016-04-06 13:40:18.8115960,2016-04-07 08:32:06.4166270
2224,2016-04-06 16:40:22.0615730,2016-04-08 16:16:00.1671460
2225,2016-04-06 16:53:15.5640160,2016-04-12 13:16:50.5767270
2226,2016-04-06 18:22:14.5215930,2016-04-07 09:12:20.6366590
2227,2016-04-06 20:18:15.8586990,2016-04-07 09:15:07.9581870
2228,2016-04-07 11:16:16.7994840,2016-04-07 12:28:22.8867950
2229,2016-04-07 11:26:14.1851440,2016-04-07 13:21:53.4856470
2230,2016-04-07 11:51:13.3153520,2016-04-07 14:18:09.9140380
2231,2016-04-07 12:01:16.7185240,2016-04-07 13:42:16.1037450
2232,2016-04-07 12:26:19.7627810,2016-04-07 13:54:53.4463600
2233,2016-04-05 15:50:18.1630520,2016-04-07 13:24:04.9210800
2234,2016-04-07 14:30:20.1923820,2016-04-10 16:02:28.6820560
2235,2016-04-07 15:52:14.8030880,2016-04-07 17:01:45.2713950
2236,2016-04-07 16:01:15.6955510,2016-04-10 15:32:52.2028860
2237,2016-04-07 16:10:23.0807270,2016-04-07 17:23:58.5676280
2238,2016-04-07 16:18:16.2301000,2016-04-07 18:12:59.7115580
2239,2016-04-07 16:22:18.3485780,2016-04-10 15:59:56.0020920
2240,2016-04-07 16:55:14.3864200,2016-04-07 18:06:08.2925950
2241,2016-04-07 16:55:14.3864200,2016-04-07 18:06:08.2925950
2242,2016-04-07 17:33:12.8241210,2016-04-07 18:35:58.8806530
2243,2016-04-07 17:50:18.2083130,
2244,2016-04-07 18:49:10.6219560,2016-04-08 08:52:06.3762580
2245,2016-04-07 19:15:14.7401430,2016-04-10 15:30:22.8143470
2246,2016-04-07 21:22:15.0319680,
2247,2016-04-07 21:57:13.0143610,
2248,2016-04-08 06:50:18.7528110,2016-04-08 10:21:18.4457160
2249,2016-04-08 07:26:13.5747690,2016-04-08 12:30:28.4652570
2250,2016-04-08 08:38:17.2184600,2016-04-12 16:59:58.3013650
2251,2016-04-08 09:45:14.1150380,2016-04-08 12:34:53.1368260
2252,2016-04-08 10:05:12.3609980,2016-04-08 15:03:57.9180330
2253,2016-04-08 10:49:11.9384360,2016-04-08 12:39:37.8824500
2254,2016-04-08 10:54:13.9256910,2016-04-08 12:45:19.1624790
2255,2016-04-08 11:05:13.3954980,2016-04-08 12:50:10.1634310
2256,2016-04-08 11:44:14.4750260,2016-04-08 16:13:31.9175730
2257,2016-04-08 11:52:15.2087630,2016-04-08 12:51:50.2872530
2258,2016-04-08 12:19:14.1663010,2016-04-08 15:49:27.5379060
2259,2016-04-08 15:29:11.0542570,
2260,2016-04-08 15:43:12.8784540,2016-04-09 07:40:10.6814960
2261,2016-04-08 15:56:13.8492310,2016-04-09 07:23:02.3586490
2262,2016-04-08 17:50:18.8138160,
2263,2016-04-08 18:43:12.0985680,2016-04-09 10:28:29.7669840
2264,2016-04-08 18:53:11.9495510,2016-04-09 07:43:29.7388860
2265,2016-04-08 21:05:11.8585110,2016-04-09 08:00:19.2956770
2266,2016-04-08 22:24:13.2197430,2016-04-09 08:13:43.9879680
2267,2016-04-09 00:18:16.8904930,
2268,2016-04-09 07:51:12.3223830,
2269,2016-04-09 08:02:18.7104610,2016-04-09 11:05:24.7504550
2270,2016-04-09 08:18:15.9903500,2016-04-20 18:45:26.8520750
2271,2016-04-09 08:21:16.8197780,2016-04-09 10:09:37.4249120
2272,2016-04-09 08:35:14.9157990,
2273,2016-04-09 10:13:12.5603630,2016-04-09 13:28:33.1096040
2274,2016-04-09 11:08:12.9200340,2016-04-10 16:04:15.6411960
2275,2016-04-09 11:44:13.3368850,2016-04-09 13:16:38.6588090
2276,2016-04-09 12:09:14.2668310,2016-04-09 14:39:34.7193290
2277,2016-04-09 13:53:11.8696290,2016-04-09 14:53:54.1831120
2278,2016-04-09 10:13:12.5603630,2016-04-09 13:28:33.1096040
2279,2016-04-09 15:02:14.8691820,2016-04-09 15:55:54.5287690
2280,2016-04-09 15:40:17.9646960,2016-04-09 23:41:53.8025970
2281,2016-04-09 22:30:20.2688090,2016-04-09 23:44:37.6544970
2282,2016-04-10 06:00:19.2117680,
2283,2016-04-10 07:19:42.1125520,2016-04-10 15:34:21.9257870
2284,2016-04-10 08:38:15.9118570,2016-04-10 15:38:59.0056020
2285,2016-04-10 08:51:16.5470380,2016-04-10 15:25:11.0222340
2286,2016-04-10 09:20:18.6976960,2016-04-10 15:40:33.6110880
2287,2016-04-10 09:50:18.7604150,2016-04-10 15:41:20.8018880
2288,2016-04-10 11:03:12.2639160,2016-04-10 15:48:04.3527270
2289,2016-04-10 12:16:15.2484160,
2290,2016-04-10 12:43:14.9312410,2016-04-10 15:52:28.0988660
2291,2016-04-10 13:32:14.6757290,2016-04-10 15:57:45.7476800
2292,2016-04-10 16:30:23.3555980,2016-04-11 08:09:11.5755980
2293,2016-04-10 16:40:23.1792110,2016-04-11 08:26:09.7032430
2294,2016-04-10 19:41:11.4290950,2016-04-11 08:21:55.5398130
2295,2016-04-10 21:26:13.8537360,2016-04-11 08:23:22.1366570
2296,2016-04-11 06:40:18.6030490,
2297,2016-04-11 08:34:16.6214540,
2298,2016-04-11 09:32:11.8945870,2016-04-11 18:10:22.2847340
2299,2016-04-11 11:22:15.2437380,2016-04-19 08:18:38.6734230
2300,2016-04-11 12:48:16.5105770,2016-04-11 14:23:31.4820700
2301,2016-04-11 13:33:12.7957790,2016-04-11 14:26:53.1489700
2302,2016-04-11 12:48:16.5105770,2016-04-11 14:23:31.4820700
2303,2016-04-11 15:46:13.8255970,
2304,2016-04-11 15:55:12.6330280,2016-04-11 18:11:48.5071170
2305,2016-04-11 16:38:16.7299620,2016-04-11 18:16:37.4070210
2306,2016-04-11 17:23:12.7282400,2016-04-11 18:12:59.8638160
2307,2016-04-11 17:46:13.4255970,2016-04-12 06:26:51.1941590
2308,2016-04-11 18:34:13.3815690,
2309,2016-04-11 18:52:14.9626130,2016-04-12 06:30:29.1080480
2310,2016-04-11 22:33:12.5990860,2016-04-12 11:54:43.4450920
2311,2016-04-11 22:35:15.4068480,2016-04-13 03:45:50.2380470
2312,2016-04-12 01:13:12.3446460,2016-04-15 17:28:42.4299200
2313,2016-04-12 07:38:13.8090480,2016-04-12 11:02:18.6992710
2314,2016-04-12 08:04:19.0346690,2016-04-12 11:15:32.0692140
2315,2016-04-12 08:28:16.5207270,2016-04-12 11:58:43.3561080
2316,2016-04-12 09:14:14.6155710,2016-04-13 06:04:56.1323820
2317,2016-04-12 09:42:14.5856990,2016-04-12 12:35:17.6834370
2318,2016-04-12 09:42:14.5856990,2016-04-12 12:35:17.6834370
2319,2016-04-12 10:43:12.9134620,2016-04-13 17:37:30.3457780
2320,2016-04-12 10:54:14.7352890,2016-04-13 17:47:44.0881260
2321,2016-04-12 11:45:13.7805850,
2322,2016-04-06 16:53:15.5640160,2016-04-12 13:16:50.5767270
2323,2016-04-12 12:08:18.2294840,2016-04-13 17:30:10.3918570
2324,2016-04-12 12:20:21.9384220,2016-04-13 04:01:32.7738310
2325,2016-04-12 12:46:16.2635480,2016-04-13 06:59:39.2374130
2326,2016-04-12 12:48:16.6460430,2016-04-13 04:00:32.2959740
2327,2016-04-12 13:14:17.1267000,2016-04-12 16:57:21.6477110
2328,2016-04-12 14:05:12.7198430,2016-04-18 18:00:13.9785020
2329,2016-04-12 16:00:48.1506310,2016-04-13 03:21:32.0626670
2330,2016-04-12 16:18:17.1110640,2016-04-12 17:51:15.5922420
2331,2016-04-12 16:31:16.3741580,2016-04-12 17:19:07.8387340
2332,2016-04-12 16:48:16.6484390,2016-04-12 17:49:32.1394600
2333,2016-04-12 16:53:14.8809530,2016-04-12 18:13:24.9712170
2334,2016-04-12 18:32:15.7257720,2016-04-13 03:23:12.0261750
2335,2016-04-12 18:33:10.1218480,2016-04-13 03:24:01.8654990
2336,2016-04-12 18:39:11.6168690,2016-04-13 03:29:47.2123080
2337,2016-04-12 19:19:10.9443440,2016-04-13 03:35:26.1103830
2338,2016-04-12 19:53:10.8156210,
2339,2016-04-12 19:58:13.4681010,2016-04-13 03:37:51.6362220
2340,2016-04-12 21:43:10.0596240,2016-04-13 03:51:46.4872750
2341,2016-04-12 21:55:11.9331700,2016-04-13 03:41:09.3967470
2342,2016-04-12 23:48:14.3838580,2016-04-13 03:44:18.0983780
2343,2016-04-13 06:35:16.0213650,2016-04-13 16:34:10.8478370
2344,2016-04-13 07:37:11.7397060,2016-04-13 16:37:30.3297480
2345,2016-04-13 08:22:19.5233850,2016-04-13 09:24:59.3794410
2346,2016-04-13 08:27:16.0755240,2016-04-13 16:40:26.6900340
2347,2016-04-13 09:02:17.3586220,2016-04-13 16:42:15.3120180
2348,2016-04-13 09:36:13.9487410,2016-04-13 16:45:16.8638740
2349,2016-04-13 10:14:13.3924410,2016-04-13 16:49:06.6519450
2350,2016-04-13 10:30:22.2170750,2016-04-13 16:50:16.1423500
2351,2016-04-13 10:32:15.2702740,2016-04-13 16:54:26.5675140
2352,2016-04-13 13:20:20.1049560,2016-04-13 17:00:59.4859390
2353,2016-04-13 14:20:19.1297170,2016-04-13 17:05:05.1560740
2354,2016-04-13 14:43:12.2008240,2016-04-13 17:09:05.1280460
2355,2016-04-13 14:53:24.1213530,2016-04-13 17:36:48.4490690
2356,2016-04-13 14:53:24.1213530,2016-04-13 17:36:48.4490690
2357,2016-04-13 14:58:13.3981590,2016-04-13 17:27:01.2934230
2358,2016-04-13 15:13:14.4235960,2016-04-13 17:57:18.7630150
2359,2016-04-13 15:22:15.0530670,2016-04-13 18:02:02.5299790
2360,2016-04-13 15:35:13.6246610,2016-04-13 17:45:15.4619280
2361,2016-04-13 15:46:16.3818590,2016-04-13 17:59:09.5525110
2362,2016-04-13 16:40:21.5354130,2016-04-13 18:00:52.9276230
2363,2016-04-13 16:52:17.6074010,
2364,2016-04-13 16:52:17.6074010,
2365,2016-04-13 18:02:15.0556990,2016-04-13 21:10:59.6359400
2366,2016-04-13 18:20:16.1687460,2016-04-13 21:05:16.2413040
2367,2016-04-13 19:57:10.4117790,2016-04-13 21:21:25.5354920
2368,2016-04-13 21:49:12.1410510,2016-04-14 09:45:51.8986790
2369,2016-04-13 22:19:10.8666890,2016-04-14 09:48:36.2062850
2370,2016-04-14 00:26:18.1733950,2016-04-14 10:12:31.8970710
2371,2016-04-14 09:05:15.6233070,
2372,2016-04-14 09:11:14.0123810,2016-04-14 12:38:27.2085850
2373,2016-04-14 10:56:14.5279760,2016-04-16 19:21:25.1015240
2374,2016-04-14 12:12:17.2243320,2016-04-14 16:24:24.9563640
2375,2016-04-14 12:28:15.9448730,2016-04-14 16:20:43.3631710
2376,2016-04-14 13:24:15.4753430,2016-04-14 16:25:18.7059010
2377,2016-04-14 13:28:14.1613270,
2378,2016-04-14 15:59:13.0737530,2016-04-14 18:40:19.8072990
2379,2016-04-14 17:40:22.7957600,2016-04-15 09:03:20.5583000
2380,2016-04-14 18:06:48.3417430,2016-04-14 20:52:15.4346360
2381,2016-04-14 18:16:15.7715610,2016-04-16 16:52:32.6703080
2382,2016-04-14 18:16:15.7715610,2016-04-16 16:52:32.6703080
2383,2016-04-14 20:07:16.7365030,2016-04-15 09:05:01.1919330
2384,2016-04-14 20:44:17.8428820,
2385,2016-04-14 20:47:14.1741570,2016-04-15 09:20:33.4313730
2386,2016-04-15 06:01:15.7043980,2016-04-15 17:45:49.0961560
2387,2016-04-15 09:36:13.4119870,2016-04-16 12:58:28.3153450
2388,2016-04-15 09:43:13.2619360,2016-04-15 17:26:19.9819250
2389,2016-04-15 12:06:17.2348060,2016-04-15 17:50:10.8188430
2390,2016-04-15 12:06:17.2348060,2016-04-15 17:50:10.8188430
2391,2016-04-15 12:16:58.6950200,2016-04-15 17:56:31.4096750
2392,2016-04-15 13:27:12.0107900,2016-04-15 18:00:58.2481390
2393,2016-04-15 13:43:13.0602440,2016-04-15 18:02:22.0933760
2394,2016-04-15 14:54:15.0832150,2016-04-15 18:20:40.6392140
2395,2016-04-15 14:54:15.0832150,2016-04-15 18:20:40.6392140
2396,2016-04-15 15:11:13.5638940,2016-04-15 18:12:02.7154680
2397,2016-04-15 15:17:08.3169680,
2398,2016-04-15 15:17:12.2367010,2016-04-15 18:19:38.1294080
2399,2016-04-15 15:25:12.1981560,2016-04-15 18:23:08.5138720
2400,2016-04-15 16:11:28.7123260,2016-04-15 17:31:20.1604420
2401,2016-04-15 17:31:14.6233550,2016-04-16 19:38:23.4045080
2402,2016-04-15 17:50:20.0479900,2016-04-16 13:44:20.8586650
2403,2016-04-15 19:09:11.6321570,2016-04-16 15:34:00.3087090
2404,2016-04-15 19:09:11.6321570,2016-04-16 15:34:00.3087090
2405,2016-04-15 19:33:14.1004580,2016-04-16 15:59:55.1327600
2406,2016-04-15 21:53:11.2129770,2016-04-16 15:58:38.3773060
2407,2016-04-16 07:08:13.1932560,2016-04-16 16:01:41.8122630
2408,2016-04-16 09:38:13.7644180,2016-04-17 10:39:24.9882410
2409,2016-04-16 10:23:11.7449460,2016-04-16 16:06:04.6201890
2410,2016-04-16 10:29:11.4221140,2016-04-16 16:11:24.5143000
2411,2016-04-16 10:29:11.4221140,2016-04-16 16:11:24.5143000
2412,2016-04-16 11:04:14.2484790,2016-04-16 16:15:38.2056950
2413,2016-04-16 11:22:13.7261970,2016-04-20 08:54:38.0817400
2414,2016-04-16 11:57:11.0908710,2016-04-16 16:20:48.2941230
2415,2016-04-16 12:15:14.0799090,2016-04-16 16:17:02.2770450
2416,2016-04-16 12:56:13.9375220,2016-04-16 16:22:55.5766550
2417,2016-04-16 13:41:13.7221850,2016-04-16 16:26:32.8441850
2418,2016-04-16 15:01:14.1599120,
2419,2016-04-16 15:03:12.4289960,2016-04-16 16:27:39.1517280
2420,2016-04-16 16:20:19.0725700,2016-04-17 10:39:46.1280990
2421,2016-04-16 19:33:11.3440870,2016-04-17 10:40:28.8094240
2422,2016-04-16 20:25:14.5551200,2016-04-17 14:49:09.7067730
2423,2016-04-16 21:51:12.1431260,2016-04-17 10:43:31.8129220
2424,2016-04-16 22:51:12.3095780,
2425,2016-04-16 23:24:13.9403230,2016-04-17 19:42:07.7630110
2426,2016-04-17 08:29:11.6907160,2016-04-17 14:49:10.0271430
2427,2016-04-17 08:46:13.9696400,2016-04-18 07:49:03.9055080
2428,2016-04-17 09:14:14.5950920,
2429,2016-04-17 09:31:12.3244710,2016-04-17 10:47:51.0396430
2430,2016-04-17 09:44:14.4939820,2016-04-17 18:58:26.9084200
2431,2016-04-17 10:18:13.1865750,2016-04-17 19:03:54.9075640
2432,2016-04-17 10:57:10.8940530,2016-04-17 19:05:33.5047560
2433,2016-04-17 12:26:13.6495760,2016-04-21 19:49:40.2477460
2434,2016-04-17 12:29:11.5644080,2016-04-17 19:07:50.4672830
